Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 570 (C2) mean	Nucleus: Opal 570 (C2) sum	Nucleus: Opal 570 (C2) std dev	Nucleus: Opal 570 (C2) max	Nucleus: Opal 570 (C2) min	Nucleus: Opal 570 (C2) range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Sample AF (C5) mean	Nucleus: Sample AF (C5) sum	Nucleus: Sample AF (C5) std dev	Nucleus: Sample AF (C5) max	Nucleus: Sample AF (C5) min	Nucleus: Sample AF (C5) range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 570 (C2) mean	Cell: Opal 570 (C2) std dev	Cell: Opal 570 (C2) max	Cell: Opal 570 (C2) min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Sample AF (C5) mean	Cell: Sample AF (C5) std dev	Cell: Sample AF (C5) max	Cell: Sample AF (C5) min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 570 (C2) mean	Cytoplasm: Opal 570 (C2) std dev	Cytoplasm: Opal 570 (C2) max	Cytoplasm: Opal 570 (C2) min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Sample AF (C5) mean	Cytoplasm: Sample AF (C5) std dev	Cytoplasm: Sample AF (C5) max	Cytoplasm: Sample AF (C5) min	Nucleus/Cell area ratio
WI_Scan1.qptiff - resolution #1	4b428267-2ae0-4f31-ac9c-e1d7ea34a0b5	Cell			Annotation	Polygon	3285	7281.8	13.75	13.8688	0.8983	5.0378	3.4348	0.6962	54.7931	3178	12.9096	79	26	53	3.7069	215	1.1083	6	1	5	9.931	576	6.6064	33	4	29	37.3966	2169	7.5949	53	21	32	75.7586	4394	2.4872	83	70	13	107	39.9643	0.8419	14.3819	9.6486	0.7631	15.3651	18.4547	79	3	2.7349	2.2448	14	1	4.6884	3.3311	33	2	29.0767	25.7241	158	12	73.1744	7.9842	111	66	9.2177	9.343	61	3	2.5833	2.3383	14	1	3.871	1.0763	9	2	27.7796	27.2729	158	12	72.7715	8.4591	111	66	0.1278
WI_Scan1.qptiff - resolution #1	4299021e-cd8a-4d21-b27f-29f8f8a2fdcb	Cell			Annotation	Polygon	3210.7	7283.6	31.5	21.9335	0.8228	7.6476	5.7321	0.6727	43.5625	5576	10.8626	82	23	59	8.1797	1047	2.4022	15	4	11	10.7344	1374	3.7845	28	7	21	82.8984	10611	27.0892	172	47	125	95.2578	12193	8.5502	124	84	40	159	48.9389	0.8343	17.0109	12.149	0.7134	20.8312	13.7963	82	7	10.8078	3.3463	21	4	8.3906	3.0227	30	4	121.3391	42.296	245	47	106.975	12.9493	149	84	15.1484	6.8485	41	7	11.4648	3.2258	21	6	7.8047	2.4791	30	4	130.9492	39.8999	245	65	109.9043	12.1872	149	89	0.1988
WI_Scan1.qptiff - resolution #1	f61112f6-3382-43de-b33b-489a697e1ef0	Cell			Annotation	Polygon	3234.8	7288.6	24.25	19.3022	0.8179	7.3942	4.5481	0.7964	73.9604	7470	15.87	109	40	69	14.9505	1510	9.0071	71	6	65	82.1188	8294	73.5436	251	12	239	67.9901	6867	25.4191	145	46	99	90.3663	9127	7.6756	113	82	31	94.75	36.6317	0.8873	13.0272	10.043	0.6134	35.7859	26.5376	109	8	14.1514	8.6186	71	4	38.3786	53.533	251	6	111.6057	54.8876	245	42	103.4282	16.7368	144	82	22.1135	12.5037	71	8	13.8652	8.4733	61	4	22.7128	32.2037	221	6	127.227	54.1932	245	42	108.1064	16.6298	144	82	0.2564
WI_Scan1.qptiff - resolution #1	3dfa9c92-53d3-496f-a49f-aab61a995d85	Cell			Annotation	Polygon	3247.5	7285.8	44	29.2095	0.6481	10.0759	6.4384	0.8473	68.5819	12139	15.2336	114	40	74	14.8249	2624	7.5842	66	7	59	16.0847	2847	6.4048	48	9	39	120.0904	21256	28.461	196	65	131	104.8531	18559	8.3094	127	89	38	122.25	43.9792	0.7943	16.1293	10.4333	0.7893	41.3293	23.9452	114	7	18.0061	9.9848	82	4	15.9085	14.2199	142	5	151.4329	59.0489	255	55	114.2663	17.9091	162	84	26.0159	10.6114	58	7	19.7937	10.7119	82	4	15.8095	17.1221	142	5	169.0444	64.2909	255	55	119.5556	19.6169	162	84	0.3552
WI_Scan1.qptiff - resolution #1	5cf21d7d-c2ad-458a-b2f5-9270295b98e4	Cell			Annotation	Polygon	3214	7292.2	32.75	22.1401	0.8396	8.1716	5.0244	0.7631	74.209	9944	19.6473	142	41	101	8.6119	1154	3.6355	18	4	14	12.097	1621	6.6093	45	5	40	93.3731	12512	47.4821	231	41	190	99.0896	13278	14.6741	143	83	60	84.75	36.9183	0.7814	13.9563	8.9903	0.8032	40.8415	30.5519	142	7	11.1844	4.8937	28	4	10.1729	5.5281	45	5	126.5562	58.0464	255	41	109.5274	18.7689	171	83	19.8498	11.6086	55	7	12.8028	4.8969	28	6	8.9624	4.3196	38	5	147.4319	54.3216	255	77	116.0939	18.1014	171	93	0.3739
WI_Scan1.qptiff - resolution #1	e2e11fdf-dc41-454c-aea7-6cd165c9b94e	Cell			Annotation	Polygon	3255.3	7293.7	33.5	22.6935	0.8174	7.5914	6.4672	0.4575	46.9926	6344	11.22	81	33	48	10.1852	1375	4.5567	30	4	26	10.1704	1373	4.7466	33	6	27	98.0741	13240	43.2974	207	40	167	97.7704	13199	13.0624	131	80	51	122.5	42.1504	0.8664	14.3947	11.8823	0.5768	25.6384	16.4743	81	4	12.8101	9.1322	85	2	8.4828	3.7567	33	3	113.701	64.7662	255	18	102.3616	19.6782	147	72	17.6306	9.5232	43	4	13.7944	10.1708	85	2	7.85	3.0883	25	3	119.5611	70.3281	255	18	104.0833	21.407	147	72	0.2627
WI_Scan1.qptiff - resolution #1	59ece69b-d224-4bba-a85f-08b30b1e49f5	Cell			Annotation	Polygon	3242.5	7295	32.5	20.2758	0.9934	6.7851	6	0.3693	74.6136	9849	18.5207	138	42	96	9.7273	1284	7.7697	67	4	63	22.8864	3021	17.9157	112	8	104	69.3939	9160	31.6215	155	34	121	90.3561	11927	9.8012	117	78	39	94.25	36.1612	0.9057	12.9797	9.5327	0.6568	38.4686	29.5793	138	6	12.2147	6.6464	67	4	14.8089	13.0717	112	5	113.6728	51.733	235	34	103.534	15.6622	142	78	19.384	10.0014	65	6	13.528	5.5516	47	4	10.544	6.3036	63	5	137.052	44.5069	235	49	110.492	13.5698	142	82	0.3356
WI_Scan1.qptiff - resolution #1	694ca636-5707-4afd-972f-e60babfc188e	Cell			Annotation	Polygon	3204.7	7296.6	21.75	18.0538	0.8386	6.572	4.8383	0.6522	66.1196	6083	17.6111	105	32	73	9.3261	858	2.441	15	5	10	9.9348	914	4.1159	31	6	25	102.3152	9413	32.9762	159	50	109	103.0761	9483	10.2004	122	85	37	118.25	41.2136	0.8748	15.0454	10.6665	0.6849	25.2516	23.1032	105	5	10.0189	4.0457	23	3	9.5157	11.4131	159	4	115.74	48.4528	247	30	106.7757	15.0596	146	79	15.4857	9.6109	55	5	10.1844	4.3283	23	3	9.4156	12.5459	159	4	118.9481	50.9799	247	30	107.6597	15.8873	146	79	0.1831
WI_Scan1.qptiff - resolution #1	0626602d-7e5c-474f-9d01-ea4caa6ad555	Cell			Annotation	Polygon	3215.9	7299.8	21.5	18.1262	0.8223	6.6162	4.2616	0.7721	48.3444	4351	8.7347	73	31	42	11.9778	1078	2.719	23	7	16	16.2111	1459	7.032	37	6	31	136.5	12285	34.2004	255	84	171	113.4444	10210	12.5887	166	95	71	85.25	40.34	0.6583	16.5216	6.6245	0.9309	22.4092	17.9918	73	4	9.9193	6.6436	36	1	9.6571	6.3072	37	3	107.5159	64.2051	255	15	105.804	25.9308	204	73	13.3268	9.5759	62	4	9.1984	7.4212	36	1	7.3619	4.0231	25	3	97.3658	69.0371	255	15	103.1284	28.7401	204	73	0.2463
WI_Scan1.qptiff - resolution #1	15e8a073-e734-45e4-ba52-1d6a60f827b6	Cell			Annotation	Polygon	3288	7301.6	27.5	20.6244	0.8124	7.3457	5.5262	0.7384	76.3772	8707	16.7032	109	38	71	10.3509	1180	2.9025	18	4	14	21	2394	16.5578	96	7	89	106.8509	12181	33.4117	187	51	136	99.0877	11296	10.1594	121	82	39	143.5	45.9182	0.8552	16.7449	10.5	0.7622	29.3983	26.8799	109	4	11.2817	6.6715	37	1	10.2678	9.6708	96	3	120.8313	74.0855	255	15	102.1617	22.5247	151	68	17.7809	12.2817	78	4	11.5119	7.294	37	1	7.6139	3.7082	37	3	124.2885	80.7108	255	15	102.9219	24.5932	151	68	0.1951
WI_Scan1.qptiff - resolution #1	8587295a-afea-4513-a0fa-6d75a452d60a	Cell			Annotation	Polygon	3256.8	7302.6	31	20.8411	0.8969	7.1523	5.4339	0.6573	54.0635	6812	11.0813	86	34	52	11.6429	1467	4.7891	37	6	31	22.6825	2858	27.293	206	7	199	118.9762	14991	35.751	213	61	152	105.0952	13242	11.2857	134	86	48	88.75	38.5051	0.7522	14.1128	7.9828	0.8242	36.0056	16.7576	86	12	14.6657	4.5801	37	6	16.468	18.1909	206	7	162.6407	48.6807	255	61	118.3092	15.0215	154	86	26.2403	9.7106	57	12	16.3004	3.5166	25	10	13.1073	8.7726	83	7	186.2532	37.0511	255	119	125.4549	11.5523	154	104	0.3462
WI_Scan1.qptiff - resolution #1	96ce6636-ead8-48ee-ae35-4f346dd61adb	Cell			Annotation	Polygon	3246.5	7302.2	13	14.1092	0.8206	5.3766	3.2175	0.7967	49.2727	2710	5.8101	64	32	32	11.3091	622	1.9802	16	8	8	11.9273	656	4.5004	26	7	19	122.8545	6757	21.1103	167	84	83	107.1455	5893	6.536	122	94	28	45	26.5833	0.8002	9.8899	6.9066	0.6638	31.2022	15.4336	64	12	13.5738	2.8963	21	8	10.0328	3.0126	26	7	156.459	36.0096	240	84	116.8907	10.7759	142	94	23.4375	11.1721	57	12	14.5469	2.6793	21	8	9.2188	1.4739	15	7	170.8984	31.138	240	98	121.0781	9.4574	142	103	0.2797
WI_Scan1.qptiff - resolution #1	9adf0430-e92a-452e-885d-ddaca64d2496	Cell			Annotation	Polygon	3221	7303.8	23.25	18.7746	0.8289	7.0939	4	0.8189	54.4688	5229	11.533	86	31	55	8.3229	799	2.5649	16	5	11	16.4167	1576	11.8745	83	6	77	88.8646	8531	27.729	168	52	116	98.3958	9446	9.2469	122	86	36	62.25	37.4591	0.5575	15.3505	6.863	0.9111	28.25	22.4864	86	4	8.6825	2.4646	16	1	10.4802	8.8202	83	3	96.6389	27.9899	175	16	100.9246	9.7755	136	74	12.1154	7.0372	51	4	8.9038	2.3821	15	1	6.8269	2.0734	19	3	101.4231	27.1464	175	16	102.4808	9.795	136	74	0.3724
WI_Scan1.qptiff - resolution #1	4959c56e-3ec0-4677-9e84-5325b6bda615	Cell			Annotation	Polygon	3238.9	7303.6	10.5	14.7286	0.6082	6.3579	2	0.9533	72.1333	3246	17.1817	107	38	69	12.4	558	2.903	18	7	11	11.9333	537	3.215	23	9	14	129.4222	5824	35.2378	198	71	127	109.9111	4946	10.8478	131	90	41	50	29.6529	0.7146	11.7449	6.3997	0.8153	33.3971	23.7264	107	7	13.6471	4.265	23	5	9.5196	2.6382	23	5	154.3137	50.1073	249	65	116.9902	15.204	149	89	22.434	9.6309	57	7	14	4.5228	23	5	8.8365	1.9837	23	5	161.3585	51.5133	249	65	118.9937	15.6818	149	89	0.198
WI_Scan1.qptiff - resolution #1	d8efd324-2252-4e41-a196-43d825dd6790	Cell			Annotation	Polygon	6939	2200.4	44.75	27.0279	0.7698	9.614	5.9037	0.7965	63.8722	11497	10.6336	98	41	57	12.5444	2258	4.9964	40	5	35	31.0278	5585	18.7725	102	11	91	104.6611	18839	39.1358	202	44	158	101.5111	18272	10.945	127	82	45	131.25	44.7717	0.8228	15.7905	11.8333	0.6304	32.0851	25.0259	98	5	14.3913	6.6475	40	5	26.1626	23.1197	150	7	128.3875	67.4962	252	35	107.9887	20.4222	156	80	15.6905	9.9946	63	5	15.3438	7.1785	28	5	23.6533	24.7218	150	7	140.6246	75.3856	252	35	111.3295	23.2008	156	80	0.337
WI_Scan1.qptiff - resolution #1	61639058-2010-4d6e-886f-fd6804dd797d	Cell			Annotation	Polygon	6995.8	2201.6	32	21.0481	0.9077	7.319	6.0525	0.3265	41.8	5434	7.3973	62	28	34	13.2077	1717	7.8904	55	6	49	16.1846	2104	7.1058	55	9	46	82.6231	10741	12.4498	116	55	61	94.6	12298	3.972	107	87	20	105.75	40.6235	0.8053	14.3094	9.3818	0.6726	23.2817	14.1533	62	7	16.5282	9.523	99	6	17.1479	10.7845	91	8	114.108	36.7902	201	55	104.108	11.1932	132	87	15.1486	6.8681	41	7	17.9865	9.8201	99	9	17.5709	12.037	91	8	127.9358	35.4049	201	55	108.2838	10.7826	132	88	0.2935
WI_Scan1.qptiff - resolution #1	6568747f-5a6f-4a63-b131-639224cfc464	Cell			Annotation	Polygon	6986.7	2201	33	20.6114	0.9761	7.0503	6	0.252	50.0451	6656	12.5649	91	26	65	10.406	1384	8.0095	56	4	52	31.8947	4242	24.9227	133	8	125	57.9323	7705	23.1085	137	29	108	87.9624	11699	7.4064	109	78	31	94.5	38.4817	0.8019	14.8068	8.9968	0.7545	27.1237	19.5484	91	4	15.2658	12.182	103	4	24.5921	19.3601	133	6	93.1474	42.4105	193	29	98.5342	13.194	129	77	14.7814	8.1869	39	4	17.8826	13.2124	103	5	20.6599	14.1352	90	6	112.1093	38.1192	193	32	104.2267	12.0749	129	77	0.3413
WI_Scan1.qptiff - resolution #1	421b509c-daa4-407a-9c80-95d37ed52546	Cell			Annotation	Polygon	6976.9	2202.6	51	29.4596	0.7385	10.3123	6.1566	0.8333	47.239	9684	10.5652	78	27	51	19.4146	3980	15.3865	111	5	106	23.4683	4811	17.4397	139	8	131	72.4878	14860	24.2003	146	35	111	93.278	19122	7.5735	116	80	36	170.75	53.8815	0.7391	20.1286	12.5747	0.8441	26.7863	17.3641	78	4	19.0276	15.8779	147	3	19.8706	16.4275	139	5	90.6831	36.0191	173	28	97.9695	10.9453	124	78	18.1056	11.3614	58	4	18.8634	16.0948	147	3	18.3437	15.7503	115	5	98.4058	37.4262	173	28	99.9607	11.5387	124	78	0.2884
WI_Scan1.qptiff - resolution #1	5a5568e4-930a-4ae0-902d-8505fb813e6b	Cell			Annotation	Polygon	6948.1	2204.7	26	21.9828	0.6761	8.7564	4.1659	0.8497	49.1351	5454	12.0774	80	25	55	12.5135	1389	4.9191	32	5	27	42.9099	4763	28.592	152	9	143	116.045	12881	46.1662	217	47	170	106.9459	11871	14.5019	139	84	55	113.75	43.6615	0.7498	17.38	8.7186	0.8822	25.2135	16.1752	80	5	16.4749	7.2814	46	4	39.976	27.8574	161	7	155.8562	69.6244	255	41	118.1155	21.0943	153	81	17.5833	7.5928	38	5	17.7385	7.4623	46	4	39.0402	27.5952	161	7	168.5546	71.0906	255	41	121.6782	21.6334	153	81	0.2312
WI_Scan1.qptiff - resolution #1	8134eeb1-3942-4c99-b818-62f125115346	Cell			Annotation	Polygon	6926.5	2205.1	15	14.0109	0.9602	4.8513	3.9517	0.4795	49.7188	3182	11.4496	81	31	50	9.7969	627	3.208	19	5	14	15.7812	1010	9.7451	73	9	64	71.1094	4551	22.0592	127	44	83	93.1406	5961	7.4554	111	82	29	97.75	37.1013	0.8924	13.3303	10.2388	0.618	25.7045	14.9386	81	4	12.3864	5.0905	35	5	26.6338	19.0516	130	9	102.9066	47.8721	217	43	102.2197	15.2327	156	82	21.0753	10.4096	49	4	12.8855	5.2363	35	5	28.7259	19.6953	130	9	109.0361	49.0821	217	43	103.9699	15.7261	156	82	0.1509
WI_Scan1.qptiff - resolution #1	9de8e912-c27a-4733-b2ff-5c7d2955c771	Cell			Annotation	Polygon	6971	2209.3	18.25	16.0872	0.8862	5.693	4.4534	0.6068	38.32	2874	8.8075	64	21	43	5.9867	449	2.5601	20	3	17	23.56	1767	20.9338	130	8	122	35.08	2631	10.7222	66	22	44	81.56	6117	4.7112	99	77	22	106	39.2633	0.8641	15.0884	9.3726	0.7895	21.1352	15.0778	64	3	5.303	2.3345	24	3	12.1422	11.6103	130	4	38.2797	11.3474	99	22	81.7529	3.9179	100	75	17.4944	13.5405	56	3	5.1582	2.2614	24	3	9.7232	6.1651	77	4	38.9576	11.3747	99	22	81.7938	3.7348	100	75	0.1659
WI_Scan1.qptiff - resolution #1	5d30d8f2-4621-4da3-a1f2-35ec2819850b	Cell			Annotation	Polygon	6955.9	2209.7	41.25	23.0498	0.9757	7.9909	6.6165	0.5041	92.2831	15319	24.2974	161	43	118	6.1205	1016	2.8663	33	4	29	47.753	7927	36.2415	191	12	179	38.6386	6414	8.2198	60	25	35	82.9096	13763	2.7121	92	77	15	124.25	43.3515	0.8308	15.7653	10.1257	0.727	40.6048	40.8662	161	3	7.8443	6.9354	80	3	44.9242	55.5259	249	5	49.4611	17.2292	137	23	85.9541	6.1299	112	76	14.997	14.9455	80	3	8.6985	8.1079	80	3	43.5224	62.9337	249	5	54.8239	17.9984	137	23	87.4627	6.7623	112	76	0.3234
WI_Scan1.qptiff - resolution #1	334af1a8-3656-405a-8ae9-2df99e5f3e6a	Cell			Annotation	Polygon	6935.4	2208.9	10.5	11.7579	0.9544	4.2874	3.2037	0.5719	50.9333	2292	13.3321	72	23	49	12	540	10.5335	65	5	60	14.3111	644	5.7081	41	9	32	41.5778	1871	6.9821	59	31	28	82.6222	3718	2.1137	89	79	10	41	23.9627	0.8973	8.6271	6.3757	0.5982	21.5148	20.5696	72	5	9.2189	6.2976	65	5	23.0296	19.185	129	7	54.2899	11.5621	100	31	86.5621	3.773	99	79	10.8387	9.0987	53	5	8.2097	3.2592	29	5	26.1935	21.2877	129	7	58.9032	9.1965	100	31	87.9919	3.1789	99	79	0.2352
WI_Scan1.qptiff - resolution #1	48e35109-2100-49db-b002-7bac0de09991	Cell			Annotation	Polygon	6924.5	2214	20.75	17.0295	0.8991	6.326	4.229	0.7195	43.2235	3674	8.3086	59	25	34	10.2353	870	9.1777	46	4	42	48.7294	4142	44.8172	225	10	215	49.9176	4243	7.909	73	39	34	86.0235	7312	2.9357	94	80	14	77	34.5626	0.81	13.5288	8.0498	0.7391	22.8205	14.2808	59	5	12.3077	6.5026	46	4	35.6731	33.0266	225	10	101.1955	56.2143	224	39	102	17.161	143	80	15.1806	6.3083	37	5	13.0837	4.966	26	4	30.7841	25.8132	158	10	120.3965	54.4615	224	39	107.9824	16.4352	143	84	0.2634
WI_Scan1.qptiff - resolution #1	060660dd-d834-48c6-ac79-067fb370748e	Cell			Annotation	Polygon	6931.3	2213.4	10.25	12.3678	0.8421	4.4104	3.2231	0.672	50.6667	2280	8.0453	65	34	31	6.7333	303	2.7253	15	4	11	41.3333	1860	30.0915	170	15	155	48.6444	2189	10.329	68	32	36	86.1778	3878	3.3186	92	80	12	24.25	19.4445	0.806	7.654	4.8716	0.7437	35.68	16.5034	65	8	8.84	3.5582	19	4	51.43	31.8495	170	15	56.07	10.986	70	32	87.96	3.3512	94	79	23.4182	10.3095	48	8	10.5636	3.2304	19	5	59.6909	31.1037	125	16	62.1455	7.1269	70	33	89.4182	2.6083	94	79	0.4338
WI_Scan1.qptiff - resolution #1	9b5b87b6-3b5d-4c18-88b5-c972c71a5d41	Cell		7 EGM	Annotation	Polygon	6961.7	2215.8	26	20.0228	0.815	7.599	5.0233	0.7239	94.6973	10322	26.6255	154	45	109	52.1009	5679	39.2435	215	7	208	203.789	22213	59.8141	251	43	208	64.422	7022	16.8272	108	41	67	97.2844	10604	8.1378	120	86	34	95.75	39.945	0.7541	14.5915	8.3018	0.8129	38.772	40.244	154	3	27.5596	29.9772	215	2	123.8497	94.0069	251	6	57.4767	15.925	108	18	91.4404	8.0235	120	75	16.7653	16.1418	81	3	17.9025	17.873	84	2	92.3935	86.085	251	6	54.7437	14.7111	107	18	89.1408	6.7151	114	75	0.2728
WI_Scan1.qptiff - resolution #1	e3ec06ad-d08d-4810-8934-dda9c9d17a34	Cell			Annotation	Polygon	6936.4	2216.3	28.75	19.8871	0.9135	7.6726	4.4296	0.8076	68.7328	7973	15.943	110	33	77	6.0603	703	1.6696	14	4	10	38.6121	4479	34.8861	211	9	202	42.1897	4894	8.264	76	32	44	84.2845	9777	3.2938	99	80	19	72.75	35.9941	0.7056	15.1156	7.4279	0.88	35.398	29.7046	110	5	7.7789	3.9505	39	4	37.4694	36.3708	215	7	52.4796	11.4414	82	32	87.2755	3.9669	99	80	13.6742	9.6255	48	5	8.8989	4.5635	39	5	36.7247	37.385	215	7	59.1854	7.5968	82	45	89.2247	3.0523	98	83	0.3734
WI_Scan1.qptiff - resolution #1	eeac61a0-2474-4784-b53f-eaf4b155eaa0	Cell			Annotation	Polygon	6947.4	2216.6	28.5	19.8977	0.9046	6.6782	5.6399	0.5395	50.4483	5852	12.4812	81	29	52	4.2931	498	0.8446	6	3	3	10.0086	1161	2.771	21	6	15	36.0345	4180	6.781	50	24	26	81.75	9483	2.4667	91	78	13	92.75	37.15	0.8445	13.8655	9.0662	0.7725	22.2968	21.3324	81	2	4.5749	1.3536	10	2	12.3904	13.9827	167	5	39.0187	10.3904	66	17	82.615	3.4113	96	75	9.6395	8.4989	43	2	4.7016	1.5126	10	2	13.4612	16.6318	167	5	40.3605	11.4143	66	17	83.0039	3.6982	96	75	0.2984
WI_Scan1.qptiff - resolution #1	2eae2315-7e58-4c21-b976-13fd0cabda7f	Cell		7 EGM	Annotation	Polygon	6969.1	2218.2	11.5	12.9506	0.8617	4.2195	3.7578	0.4562	72.0612	3531	20.5146	115	33	82	29.7959	1460	19.7642	97	8	89	180.9388	8866	69.2078	249	55	194	49.9184	2446	11.447	83	35	48	90.3673	4428	4.7333	102	83	19	47.75	27.0327	0.8211	10.7286	6.3	0.7776	31.9538	29.3687	115	3	19.7077	17.7492	97	3	111.518	82.1066	249	9	47.6974	12.3512	83	20	87.2205	5.4098	102	76	18.4932	16.9893	87	3	16.3219	15.6923	69	3	88.2192	72.5186	249	9	46.9521	12.5897	78	20	86.1644	5.222	102	76	0.235
WI_Scan1.qptiff - resolution #1	33731ec8-432d-4b6e-a8a5-059c34e71053	Cell			Annotation	Polygon	6920.7	2223.8	35.5	22.0332	0.9189	7.8361	5.8752	0.6893	51.3469	7548	11.1544	77	29	48	12.585	1850	4.953	35	5	30	28.5034	4190	16.4468	113	14	99	96.8912	14243	34.2175	182	43	139	100.6939	14802	10.0748	129	85	44	169	47.9251	0.9246	16.5098	13.8487	0.3842	22.4676	17.2243	77	3	14.65	5.1788	35	4	29.7706	24.1783	216	6	133.55	47.9187	216	35	111.6382	14.3502	138	82	14.5028	7.1062	48	3	15.2195	5.0985	32	4	30.1201	25.9099	216	6	143.6604	46.2126	216	35	114.6567	13.8834	138	82	0.2101
WI_Scan1.qptiff - resolution #1	968b0430-aac8-438e-8d05-667020805486	Cell			Annotation	Polygon	6973.7	2221.4	22	17.5393	0.8987	6.4051	4.2759	0.7693	75.4945	6870	14.3088	112	38	74	5.6154	511	1.4512	13	4	9	24.956	2271	15.9902	97	11	86	39.1429	3562	8.29	61	29	32	83.2088	7572	2.9117	91	78	13	58.25	32.2921	0.702	12.7483	6.4882	0.8934	39.6568	32.4759	112	3	6.339	3.0169	24	3	26.9068	26.6358	180	6	45.5	12.8194	89	27	84.7966	4.3945	99	78	17.1655	16.4992	69	3	6.7931	3.6054	24	3	28.131	31.5291	180	6	49.4897	13.5524	89	27	85.7931	4.8604	99	78	0.3672
WI_Scan1.qptiff - resolution #1	081beb8d-f0f7-43de-ab97-2bfeeb9080a6	Cell			Annotation	Polygon	6943.4	2224	26	23.9797	0.5682	8.0365	5.583	0.7945	59.7963	6458	20.4303	135	27	108	3.8426	415	1.1931	7	2	5	12.6204	1363	6.0693	42	7	35	31.5	3402	11.3249	63	20	43	81.2222	8772	3.5921	91	77	14	87.5	36.6276	0.8196	13.3746	9.9739	0.6137	33.6667	23.3763	135	3	4.3842	1.412	8	2	12.6638	7.5201	72	6	36.1921	12.9329	65	20	82.5621	3.9246	93	77	22.1951	13.1125	59	3	4.622	1.4369	8	2	12.6829	8.0866	72	6	38.252	13.0772	65	20	83.1504	3.9266	93	77	0.2942
WI_Scan1.qptiff - resolution #1	b647657e-8b77-41e0-9d9b-61cb62a46352	Cell			Annotation	Polygon	6982	2221.8	27.25	18.7456	0.9745	6.5235	5.1855	0.5427	66.625	7462	18.7593	119	31	88	5.7768	647	4.1039	35	3	32	35.1875	3941	27.8181	152	9	143	38.8304	4349	9.4943	63	26	37	83.6875	9373	3.8156	96	77	19	103.75	37.9013	0.9076	12.5583	10.9086	0.4376	26.0716	27.4278	119	4	7.8162	5.0303	49	3	33.3866	43.9357	249	6	61.0119	31.0152	201	26	89.5322	9.2128	130	77	11.2769	8.8568	56	4	8.5603	5.1359	49	4	32.7296	48.5236	249	6	69.1042	32.1798	201	38	91.6645	9.6745	130	81	0.2522
WI_Scan1.qptiff - resolution #1	c9e6c2c7-f5db-4893-963f-d5ecfbf6e313	Cell			Annotation	Polygon	6930.9	2230.6	59.5	38.2826	0.5102	16.0165	6.0342	0.9471	70.0251	16736	16.0809	110	30	80	6.5816	1573	1.5451	14	4	10	67.5105	16135	57.4981	247	13	234	47.8619	11439	8.2966	77	34	43	87.0586	20807	3.2431	99	81	18	191	57.8763	0.7165	22.77	12.3379	0.8619	34.206	27.6564	110	2	8.1108	5.0418	53	2	41.086	47.5482	247	6	66.1656	42.2551	222	21	92.4107	12.9445	139	77	17.9924	12.2366	64	2	8.803	5.8591	53	2	29.125	36.5115	247	6	74.4508	48.4091	222	21	94.8333	14.8301	139	77	0.3074
WI_Scan1.qptiff - resolution #1	290842ac-f25f-449a-869c-1d315b8441b9	Cell			Annotation	Polygon	6966.9	2227.6	23	18.3099	0.8621	6.1234	5.0642	0.4497	87.6804	8505	24.6313	139	41	98	39.9381	3874	29.4597	123	7	116	111.134	10780	67.8535	248	15	233	49.0412	4757	8.4421	78	36	42	88.7938	8613	4.0849	101	83	18	76.25	35.6078	0.7557	14.3312	7.2702	0.8827	41.7524	37.3907	139	3	19.3127	23.1881	123	3	53.8795	62.7831	248	5	46.759	11.3983	79	23	86.443	4.6123	101	77	20.5381	18.359	83	3	9.7857	9.9979	68	3	27.4333	37.8442	233	5	45.7048	12.4077	79	23	85.3571	4.4422	99	77	0.2987
