Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 570 (C2) mean	Nucleus: Opal 570 (C2) sum	Nucleus: Opal 570 (C2) std dev	Nucleus: Opal 570 (C2) max	Nucleus: Opal 570 (C2) min	Nucleus: Opal 570 (C2) range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Sample AF (C5) mean	Nucleus: Sample AF (C5) sum	Nucleus: Sample AF (C5) std dev	Nucleus: Sample AF (C5) max	Nucleus: Sample AF (C5) min	Nucleus: Sample AF (C5) range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 570 (C2) mean	Cell: Opal 570 (C2) std dev	Cell: Opal 570 (C2) max	Cell: Opal 570 (C2) min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Sample AF (C5) mean	Cell: Sample AF (C5) std dev	Cell: Sample AF (C5) max	Cell: Sample AF (C5) min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 570 (C2) mean	Cytoplasm: Opal 570 (C2) std dev	Cytoplasm: Opal 570 (C2) max	Cytoplasm: Opal 570 (C2) min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Sample AF (C5) mean	Cytoplasm: Sample AF (C5) std dev	Cytoplasm: Sample AF (C5) max	Cytoplasm: Sample AF (C5) min	Nucleus/Cell area ratio
WK_Scan1.qptiff - resolution #1	4baa2d40-2169-434d-8b88-d92e51716b1d	Cell			Annotation	Polygon	2158	2055	31.5	22.2267	0.8013	7.7549	5.9291	0.7124	98.4586	13095	31.2515	207	38	169	5.609	746	2.651	26	3	23	39.6692	5276	38.4571	210	10	200	36.9474	4914	7.8849	69	28	41	88.7895	11809	2.7935	100	84	16	102.75	43.7479	0.6746	16.4727	8.6453	0.8801	44.1159	44.0014	207	3	6.872	6.3158	74	2	25.2536	33.1427	210	5	46.3744	17.8877	92	18	91.2609	5.451	104	81	18.395	18.13	83	3	7.4698	7.3761	74	2	18.4306	27.8845	210	5	50.8363	19.5052	92	18	92.4306	5.9895	104	81	0.3063
WK_Scan1.qptiff - resolution #1	c0c6a84d-e5cf-4eaa-9338-71c22b42e891	Cell		4 IGM	Annotation	Polygon	2198	2055.5	24.75	21.2533	0.6885	8.3156	4.7972	0.8589	90.9417	9367	34.8408	220	43	177	16.4272	1692	17.234	87	2	85	184.9417	19049	81.6406	245	15	230	44.3107	4564	17.9984	89	20	69	92.5631	9534	9.0799	113	79	34	97.5	43.6441	0.6432	17.2764	9.0599	0.8839	47.5598	35.2273	220	3	9.57	11.9726	87	2	103.2621	90.9884	245	6	36.4351	13.9557	90	20	87.8601	7.0547	113	79	32.1517	18.5967	78	3	7.1345	8.1787	75	2	74.2517	75.1985	245	6	33.6379	10.9492	90	20	86.1897	5.2655	108	79	0.2525
WK_Scan1.qptiff - resolution #1	f47e4c00-8f61-4c6b-9835-e4a6960de6c6	Cell			Annotation	Polygon	2168.6	2057.4	21.5	17.2422	0.9088	5.8377	4.8477	0.4184	47.0116	4043	12.0034	99	27	72	2.5349	218	0.5881	4	2	2	10.2326	880	1.9504	18	7	11	20.186	1736	2.7887	30	17	13	81.8256	7037	1.1901	84	79	5	66.75	31.8207	0.8284	10.9017	9.4281	0.3859	24.3173	19.8668	99	3	2.8856	1.0945	9	1	11.4059	10.0254	109	5	24.2472	8.4745	81	17	83.1513	2.6519	99	79	13.7676	12.6485	52	3	3.0486	1.2304	9	1	11.9514	12.0327	109	5	26.1351	9.513	81	17	83.7676	2.9089	99	80	0.3087
WK_Scan1.qptiff - resolution #1	ba90d232-74f5-473f-8263-0f2bb68713d6	Cell			Annotation	Polygon	2225.8	2055.2	30.25	21.1098	0.853	8.1122	4.8486	0.8101	64.6667	8148	12.6516	101	32	69	5.9921	755	1.5518	10	3	7	15.5873	1964	4.7653	30	9	21	56.873	7166	15.5177	94	32	62	90.2778	11375	5.0764	104	82	22	105	42.8236	0.7195	16.4803	9.8618	0.785	28	25.8161	101	5	7.4235	1.6553	12	3	10.8753	4.2842	30	6	72.1812	16.8675	107	32	94.6071	5.1325	107	82	12.5485	8.5511	53	5	8.0268	1.2872	12	5	8.8896	1.8017	18	6	78.6321	12.7658	107	52	96.4314	3.9252	107	88	0.2875
WK_Scan1.qptiff - resolution #1	29e46bb9-93e6-4aa4-9025-3780ad2f23f3	Cell			Annotation	Polygon	2230.8	2062.5	29.75	19.9364	0.9406	7.3968	5.3564	0.7082	61.55	7386	12.6071	98	33	65	5.7083	685	1.4166	10	3	7	14.7417	1769	6.2383	37	8	29	54.0667	6488	14.4395	92	34	58	89.1917	10703	4.8007	104	81	23	140	45.445	0.8519	16.5261	10.6066	0.7612	22.9378	21.9673	98	3	7.9165	1.9095	12	3	10.7833	4.5521	46	5	76.6323	19.4553	104	26	95.6288	6.0085	105	79	12.4786	7.5081	51	3	8.5147	1.5535	12	3	9.7111	3.2348	46	5	82.7449	15.7936	104	26	97.3725	5.04	105	79	0.206
WK_Scan1.qptiff - resolution #1	e8f7da9c-18af-432b-9aff-5a0949dc870c	Cell			Annotation	Polygon	2154.5	2062.3	38	22.8036	0.9183	7.8707	6.5	0.2032	60.9156	9381	13.6046	108	32	76	6.3636	980	1.6283	11	4	7	20.2273	3115	8.9249	52	11	41	56.8442	8754	13.088	94	35	59	94.5909	14567	4.5325	108	86	22	120	41.9159	0.8583	16.1668	9.7532	0.7762	35.0932	21.7431	108	6	8.2402	3.8955	46	3	18.4431	11.7531	104	7	71.1843	21.429	112	31	98.4369	6.5601	111	85	23.0061	12.1976	57	6	9.1185	4.3169	46	3	17.6079	12.7922	104	7	77.8967	21.2874	112	31	100.2371	6.5926	111	85	0.3116
WK_Scan1.qptiff - resolution #1	f5c36cbd-6cb8-47b0-a3de-2e6e6b39f671	Cell			Annotation	Polygon	2206.7	2062.5	23.75	19.3766	0.7949	7.4485	4.6979	0.7924	58.5	5850	20.9118	136	23	113	2.89	289	1.004	8	2	6	11.18	1118	2.422	18	7	11	22.54	2254	2.6758	32	18	14	80.25	8025	1.2822	83	77	6	96.25	37.5103	0.8596	13.4239	9.1724	0.7091	22.9098	24.9186	136	2	2.8582	1.0629	8	1	8.5052	2.5755	19	5	22.8995	5.584	62	15	80.0851	1.7684	91	77	10.5521	9.5839	44	2	2.8472	1.0841	8	1	7.5764	1.8873	19	5	23.0243	6.2861	62	15	80.0278	1.9071	91	77	0.2468
WK_Scan1.qptiff - resolution #1	bf6e0d04-019e-4d35-a0b2-2debdeadbbc0	Cell		4 IGM	Annotation	Polygon	2175.7	2062.4	27.25	19.0477	0.9438	6.5138	5.3828	0.5038	95.9646	10844	21.828	165	54	111	8.3186	940	6.5127	46	3	43	88.1327	9959	81.1437	249	13	236	37.9381	4287	14.0536	112	24	88	89.1681	10076	5.5241	108	82	26	57.5	29.0133	0.8584	10.4504	8.1981	0.4972	62.5297	37.4709	165	6	9.6441	8.6068	88	3	82.5085	80.841	249	11	46.6568	22.1846	159	24	91.6314	7.0285	118	82	31.813	16.7476	72	6	10.8618	10.0314	88	4	77.3415	80.5458	249	11	54.6667	25.1317	159	27	93.8943	7.5072	118	84	0.4578
WK_Scan1.qptiff - resolution #1	3f1ae7f3-4042-40fe-8faf-8d01d5fd620d	Cell			Annotation	Polygon	2196.2	2062.9	22.25	17.0241	0.9647	5.5263	5.0442	0.2263	82.4894	7754	21.9264	147	42	105	6.2021	583	4.5781	32	3	29	25.2234	2371	12.2212	76	11	65	27.0745	2545	4.0989	38	21	17	82.4681	7752	1.8706	88	78	10	79.25	36.245	0.7581	13.0602	7.8919	0.8029	37.1957	34.6957	147	3	5.2795	4.9931	40	2	24.295	28.4549	245	6	25.7019	6.2561	56	17	82.118	2.7443	94	77	18.5219	17.4796	69	3	4.8991	5.1157	40	2	23.9123	32.9131	245	6	25.136	6.8819	56	17	81.9737	3.024	94	77	0.2765
WK_Scan1.qptiff - resolution #1	4f0ab3d5-2da9-4763-80f9-c1607d1cf176	Cell			Annotation	Polygon	2213.6	2065.5	12.5	13.3898	0.8761	4.9572	3.4117	0.727	69.4909	3822	23.5206	121	35	86	3.0727	169	0.5039	4	2	2	17.9636	988	13.0738	67	7	60	27.1091	1491	3.3812	35	21	14	82.0909	4515	1.9078	90	79	11	46	26.047	0.852	9.4222	6.4611	0.6814	35.4255	27.6779	121	3	3.9681	6.6645	84	2	10.8989	8.8018	67	5	25.8777	6.4676	55	18	81.1277	2.2408	90	76	21.3383	13.2464	55	3	4.3383	7.896	84	2	7.9774	3.2298	31	5	25.3684	7.3273	55	18	80.7293	2.2534	88	76	0.2796
WK_Scan1.qptiff - resolution #1	5e97fa09-ead7-4ec0-9954-b6aa6e1f10e5	Cell			Annotation	Polygon	2169.1	2068.4	19.5	16.6159	0.8876	5.6817	4.3287	0.6763	47.4103	3698	15.0406	77	23	54	8.3462	651	7.68	53	3	50	133.2308	10392	80.8372	251	17	234	34.8077	2715	9.1879	69	25	44	88.0385	6867	4.0209	102	81	21	105.25	37.913	0.9201	14.0021	9.9277	0.6549	16.8487	18.4956	77	2	5.0047	6.3197	70	1	42.5981	64.6639	251	5	26.1986	8.1341	69	16	83.9385	3.7846	106	78	9.9391	10.4572	68	2	4.2493	5.7173	70	1	22.1072	37.1914	250	5	24.2522	6.4549	69	16	83.0116	3.0461	106	78	0.1754
WK_Scan1.qptiff - resolution #1	fcc614d8-5b19-4b4f-903c-0926a8804698	Cell			Annotation	Polygon	2182.5	2071	55.5	34.8826	0.5732	11.0333	7.7295	0.7438	94.9638	20987	32.8095	222	40	182	7.9683	1761	8.3988	54	2	52	89.7602	19837	82.0885	249	10	239	31.2851	6914	9.5748	69	19	50	85.5204	18900	4.5732	102	78	24	219.5	56.7661	0.856	20.1992	16.1785	0.5934	35.1789	40.8097	222	2	4.9683	7.0715	82	1	43.376	62.7592	249	5	25.547	8.9526	69	14	82.7667	4.2608	102	76	15.2205	16.4323	83	2	3.9668	6.2637	82	1	27.8912	45.3138	249	5	23.6314	7.8581	63	14	81.8474	3.7258	100	76	0.2458
WK_Scan1.qptiff - resolution #1	7d63bdbc-ce71-4e4a-bd8d-618eee76e0ea	Cell			Annotation	Polygon	2147.4	2070	22.5	19.0042	0.7829	7.2512	4.5457	0.8212	52.9896	5087	19.7796	117	22	95	13.1667	1264	12.9352	96	5	91	53.7812	5163	43.9285	202	13	189	68.8542	6610	7.4424	89	58	31	97.8333	9392	2.7402	105	94	11	89.75	34.7318	0.935	11.6697	10.3709	0.436	26.9254	21.6958	117	5	10.8204	7.4043	96	5	30.2983	33.8525	202	7	79.3039	13.372	110	46	100.6298	4.2434	111	87	17.5188	12.8862	69	5	9.9737	3.4624	36	5	21.8233	24.4438	188	7	83.0752	13.0344	110	46	101.6391	4.2406	111	87	0.2527
WK_Scan1.qptiff - resolution #1	136bc9b7-ed58-4ecc-a55d-599cd76cb1ad	Cell			Annotation	Polygon	2194.8	2069.9	13.25	13.5719	0.904	5.1097	3.3541	0.7094	106.2143	5948	38.6253	206	51	155	54.8393	3071	36.5711	184	18	166	225.2857	12616	42.3856	247	86	161	57.0179	3193	15.3143	93	37	56	97.7679	5475	7.9749	118	87	31	66.5	33.9268	0.726	12.0421	9.0412	0.6989	34.316	43.3465	206	2	21.4721	28.2909	184	2	103.316	96.7177	247	6	35.5428	17.3426	93	15	87.223	8.7085	118	77	15.4131	16.2384	64	2	12.6995	17.1289	109	2	71.2488	79.9772	247	6	29.8967	12.8654	73	15	84.4507	6.5021	108	77	0.1898
WK_Scan1.qptiff - resolution #1	1ca4d1e8-4821-441e-a9eb-289b96a46879	Cell			Annotation	Polygon	2216.2	2072.8	61.75	34.8753	0.638	12.5147	6.9807	0.868	61	15006	18.4406	132	31	101	2.6992	664	0.6186	5	2	3	10.5407	2593	3.6773	25	5	20	21.7846	5359	3.7338	34	17	17	79.626	19588	1.6704	84	76	8	191.5	57.773	0.721	19.4595	12.7337	0.7894	27.8143	27.1863	132	2	3.1195	1.8327	25	1	9.0688	6.8029	105	4	24.4481	9.6073	139	14	80.4675	4.4808	133	74	12.2347	12.8936	66	2	3.3168	2.1535	25	1	8.3779	7.7599	105	4	25.6985	11.1481	139	14	80.8626	5.2654	133	74	0.3152
WK_Scan1.qptiff - resolution #1	c67f26fa-82f5-4466-84e8-d3830a0fbaa5	Cell		4 EGM	Annotation	Polygon	2155	2072	13.75	16.4349	0.6397	6.8773	2.8336	0.9284	68.95	4137	20.159	123	39	84	8	480	3.4445	30	5	25	62.75	3765	46.8628	213	13	200	58.7333	3524	5.9571	74	48	26	94.9833	5699	2.1589	100	91	9	41	27.858	0.6639	11.9971	5.4602	0.8888	48.2216	21.6635	123	10	7.5808	2.9296	30	5	45.0838	43.1895	231	12	60.4072	9.9184	91	44	95.2036	3.2553	104	89	36.5981	11.3652	62	10	7.3458	2.5848	19	5	35.1776	37.7239	231	12	61.3458	11.4818	91	44	95.3271	3.736	104	89	0.3499
WK_Scan1.qptiff - resolution #1	45ad4404-2eff-46d1-b30d-d24c73a47ba5	Cell			Annotation	Polygon	2161.7	2074.5	21.75	18.3645	0.8104	6.7388	4.4811	0.7623	89.1978	8117	19.9417	143	51	92	9.4835	863	7.9181	28	3	25	24.1758	2200	10.4004	86	14	72	95.6264	8702	80.613	247	30	217	111.1209	10112	29.6261	178	85	93	79.5	35.2826	0.8025	12.7671	9.7753	0.594	39.3313	35.8616	143	2	7.096	7.5782	34	1	23.8483	25.5725	218	7	63.0743	68.4596	247	16	97.582	25.7528	183	79	19.7716	16.5502	69	2	6.1595	7.2456	34	1	23.7198	29.4851	218	7	50.306	58.4805	247	16	92.2716	21.9539	183	79	0.271
WK_Scan1.qptiff - resolution #1	12ba5d3f-ba1d-48b4-bb28-5fd2ca37b28d	Cell		4 IGM	Annotation	Polygon	2199.5	2074.8	19.75	16.6163	0.8989	6.3656	4.1539	0.7648	118.321	9584	39.649	232	64	168	14.4198	1168	8.5057	59	5	54	143.284	11606	57.0364	246	51	195	36.0617	2921	5.3112	50	27	23	87.4815	7086	2.6415	94	82	12	76.5	34.7843	0.7945	13.3779	7.0122	0.8605	42.6656	51.5361	232	3	8.3117	7.4746	59	1	63.7273	65.78	246	6	36.3734	30.1045	250	15	86.0617	10.4345	171	78	15.6696	16.3699	81	3	6.1322	5.6694	36	1	35.3392	40.6002	239	6	36.4846	34.9437	250	15	85.5551	12.0188	171	78	0.2535
WK_Scan1.qptiff - resolution #1	b3390de0-29c3-4528-ac0f-e06681b3f34a	Cell			Annotation	Polygon	2150	2081.2	28.25	24.6819	0.5827	8.7347	5.5282	0.8366	47.5294	5656	19.4417	109	21	88	12.2689	1460	9.5684	72	5	67	36.8151	4381	29.5941	143	9	134	67.4118	8022	19.4498	106	36	70	97.1008	11555	5.9509	109	88	21	128.5	43.9512	0.8359	14.7566	12.5207	0.3716	21.1044	19.1494	109	3	10.4391	7.068	76	3	24.4081	28.5879	244	7	77.6267	24.7294	154	30	99.5416	7.5203	117	83	13.2035	9.6114	63	3	9.892	6.0344	76	3	20.6985	27.2394	244	7	80.6809	25.3335	154	30	100.2714	7.7886	117	83	0.2223
WK_Scan1.qptiff - resolution #1	09e80505-cf6f-42eb-9313-1c3383dd12cc	Cell		4 IGM	Annotation	Polygon	2205	2080.2	25.25	18.3318	0.9442	6.6429	5.098	0.6644	84.125	8749	19.5337	147	40	107	28.8173	2997	16.9229	94	6	88	142.0192	14770	55.9198	247	60	187	66.9712	6965	58.686	251	29	222	96.3942	10025	19.1212	168	84	84	68.5	32.2754	0.8263	11.0447	8.6687	0.423	43.9391	35.5745	147	4	21.1864	18.3594	94	3	95.5699	70.5556	247	14	76.914	73.6088	251	20	101.7599	29.2844	196	79	20.0571	16.0386	81	4	16.6514	17.7064	90	3	67.9657	63.6121	247	14	82.8229	80.7702	251	20	104.9486	33.5602	196	79	0.3541
WK_Scan1.qptiff - resolution #1	72a06319-ef2b-46ea-a058-9feacf39ef80	Cell		4 EGM	Annotation	Polygon	2160	2083.7	23	17.4842	0.9455	6.3029	4.4936	0.691	84.3229	8095	29.3044	207	44	163	9.3125	894	5.8315	43	4	39	152.6354	14653	56.9768	254	26	228	38.4583	3692	5.6975	53	30	23	89.75	8616	2.847	98	84	14	83.75	38.6496	0.7045	16.0229	8.128	0.8652	36.184	35.8663	207	4	13.1602	15.5548	179	2	82.5757	69.7271	254	8	47.9288	20.0495	120	20	90.9377	5.7734	109	80	17.0083	12.8394	58	4	14.6929	17.8042	179	2	54.668	52.6895	243	8	51.7012	22.3553	120	20	91.4108	6.5321	109	80	0.2665
WK_Scan1.qptiff - resolution #1	753bee2a-936a-4e62-a627-6e9e869ff5bf	Cell			Annotation	Polygon	2188.7	2082.4	27.75	19.17	0.9489	6.5475	5.2668	0.5688	40.2478	4548	9.2152	66	20	46	2.7876	315	0.6873	5	2	3	11.6372	1315	7.5048	60	5	55	23.5929	2666	4.2817	37	17	20	80.5398	9101	1.6149	84	77	7	103.25	38.9571	0.8549	13.66	11.1066	0.3812	15.8421	16.0831	66	2	3.244	1.7853	18	1	12.4809	17.1712	149	5	27.0837	17.2682	169	15	82.0574	6.2675	127	76	6.8	4.4827	26	2	3.4131	2.0229	18	1	12.7934	19.579	149	5	28.377	19.9015	169	15	82.6197	7.1937	127	76	0.2613
WK_Scan1.qptiff - resolution #1	9f571172-9782-4783-946f-6e13a037f42c	Cell			Annotation	Polygon	2220	2081.5	15.75	15.132	0.8644	5.8863	3.5	0.7928	137.0455	9045	45.1089	214	59	155	3.7576	248	1.0086	7	2	5	20.0303	1322	7.9884	42	9	33	26.6515	1759	4.6293	39	18	21	81.0909	5352	1.9747	85	77	8	67.25	31.6124	0.8456	11.2015	8.4853	0.6691	48.685	56.3889	214	4	3.5678	1.5962	17	1	17.3956	18.6138	162	4	26.6044	6.4092	47	15	80.3114	2.493	88	75	20.5121	16.043	69	4	3.5072	1.7401	17	1	16.5556	20.8426	162	4	26.5894	6.8903	47	15	80.0628	2.5922	88	75	0.2249
WK_Scan1.qptiff - resolution #1	4a902346-7c7e-478f-bcdf-e2a68ab9e4da	Cell		4 IGM	Annotation	Polygon	2197.9	2085.1	15.25	14.1658	0.955	4.9413	4.0249	0.6071	39.6562	2538	12.5435	74	19	55	7.4219	475	5.9356	39	3	36	135.6094	8679	75.6954	248	24	224	36.5938	2342	6.6684	58	25	33	86.8281	5557	3.2541	97	81	16	70.75	32.5522	0.839	12.5047	8.0139	0.7204	14.5679	15.7078	74	3	6.5854	8.7394	62	2	53.0418	65.4171	248	6	27.892	7.1453	58	18	82.4251	3.3835	97	78	7.3677	6.2995	48	3	6.3453	9.3881	62	2	29.3453	36.8462	246	6	25.3946	5.006	54	18	81.1614	2.1332	91	78	0.2073
WK_Scan1.qptiff - resolution #1	7f7e71b7-b8b1-4e49-af3a-5196a9d9743d	Cell			Annotation	Polygon	2213.9	2086.1	14.25	14.8454	0.8125	5.3429	3.7667	0.677	59.3898	3504	14.3455	96	33	63	3.5424	209	1.5236	12	2	10	13.339	787	4.1089	27	8	19	22.5254	1329	3.3649	31	18	13	79.8644	4712	1.4558	83	77	6	65.5	31.9462	0.8065	12.0594	6.2809	0.8574	23.6	23.9086	96	2	3.5509	2.1756	20	2	10.6151	5.5523	38	4	24.5094	9.6292	110	16	80.1585	3.8195	109	76	13.3495	14.2714	61	2	3.5534	2.3321	20	2	9.835	5.6725	38	4	25.0777	10.7119	110	16	80.2427	4.2609	109	76	0.2136
WK_Scan1.qptiff - resolution #1	07eaec61-c629-4116-9a3c-3d77093871ac	Cell			Annotation	Polygon	2235.1	2086.2	45	29.3529	0.6563	11.1539	6.1254	0.8651	62.6758	11407	16.4391	119	38	81	4.1703	759	1.4674	12	2	10	19.1429	3484	13.1187	75	8	67	33.0604	6017	8.0873	56	20	36	81.6593	14862	2.786	89	76	13	133.75	45.5469	0.8102	17.2759	9.5	0.7952	35.0633	25.3001	119	4	5.3128	3.0802	47	2	12.2644	9.5179	75	4	43.9385	17.1804	102	20	84.5661	5.2742	101	76	20.907	15.4289	77	4	5.8986	3.4999	47	2	8.738	3.5178	40	4	49.5155	17.929	102	23	86.0563	5.6195	101	76	0.3339
WK_Scan1.qptiff - resolution #1	7a21d271-eaba-431c-bd3b-85cb69c79650	Cell			Annotation	Polygon	2178.2	2086.1	32.75	23.722	0.7313	8.0511	6.2644	0.4907	63.0075	8380	19.223	143	27	116	2.9248	389	0.6351	5	2	3	33.9398	4514	21.8839	126	10	116	22.4286	2983	2.9369	33	18	15	80.6541	10727	1.6239	86	77	9	129	44.0229	0.8365	16.1294	11.727	0.6832	28.8772	25.9439	143	3	3.4184	2.2217	20	1	23.4203	24.8506	159	5	26.9846	17.7736	172	14	81.8081	5.2207	123	76	17.1778	15.5178	81	3	3.5876	2.5264	20	1	19.8144	24.8067	159	5	28.5464	20.2964	172	14	82.2036	5.9252	123	76	0.2495
WK_Scan1.qptiff - resolution #1	7d9c0172-0f59-4a52-8dc5-960fbd36552f	Cell			Annotation	Polygon	2226.3	2088.8	38.25	25.4721	0.7408	10.3168	5.4624	0.8461	55.487	8545	15.4117	108	26	82	5.8636	903	1.0545	12	4	8	14.1818	2184	8.5623	59	7	52	48.513	7471	6.5691	69	39	30	87.0065	13399	2.2852	94	83	11	132.5	49.0156	0.693	19.3325	11.1509	0.822	28.9682	20.915	108	3	5.6161	2.1883	30	1	9.6704	5.7261	59	4	46.3614	12.7601	80	18	85.8071	4.0884	97	76	18.2211	10.8508	57	3	5.5158	2.5001	30	1	7.8421	2.2121	27	4	45.4895	14.4539	80	18	85.3211	4.5362	97	76	0.2838
WK_Scan1.qptiff - resolution #1	2f019554-72da-4bcb-8215-4d0b09a63775	Cell		4 EGM	Annotation	Polygon	2166.6	2085.3	11.5	12.8185	0.8795	4.409	3.4461	0.6119	69.6122	3411	20.2369	121	41	80	46.5918	2283	30.4268	114	13	101	68.3469	3349	27.8033	172	32	140	33.1429	1624	5.2599	51	27	24	86.7347	4250	2.8046	95	83	12	52	28.8509	0.785	11.5859	5.8926	0.8521	38.2654	25.885	121	5	24.5735	28.9876	122	2	60.2512	44.2403	234	10	31.237	7.404	56	19	85.3981	3.6466	98	79	28.784	19.0353	87	5	17.9136	25.0566	122	2	57.8025	47.9211	234	10	30.6605	7.8623	56	19	84.9938	3.7805	98	79	0.2161
WK_Scan1.qptiff - resolution #1	9352d9a0-0a7f-4802-8c3a-213da1c6fd85	Cell		4 IGM	Annotation	Polygon	2206.3	2089.8	27.5	18.7912	0.9787	6.5109	5.2185	0.6114	104.7168	11833	26.2816	176	55	121	19.0442	2152	14.6436	82	5	77	203.5487	23001	54.8405	249	77	172	53.3717	6031	17.7674	118	30	88	94.3982	10667	8.7897	124	83	41	83.5	36.4641	0.7892	14.2719	9.1727	0.7209	49.7738	44.215	176	4	12.3512	13.3661	90	2	122.131	86.7662	249	8	42.8482	18.727	136	19	88.2589	8.3535	124	77	21.9327	16.9235	66	4	8.9596	11.2716	90	2	80.8744	68.9869	248	8	37.5157	16.8824	136	19	85.148	6.1168	116	77	0.3191
WK_Scan1.qptiff - resolution #1	e9c1b83d-20f0-43fc-9346-463a5f638e05	Cell		4 EGM	Annotation	Polygon	2170.2	2091.5	29.75	21.5685	0.8036	7.7314	6.1317	0.502	117.9754	14393	25.7764	214	77	137	9.9016	1208	12.6082	90	3	87	152.3443	18586	70.9158	253	41	212	36.6148	4467	11.0337	89	25	64	89.2049	10883	5.5758	109	83	26	53.25	29.3123	0.7788	10.536	8.0139	0.5448	89.6941	41.7706	214	7	10.8539	13.666	90	3	130.3242	76.9198	253	21	36.8539	11.4281	89	24	88.5297	5.9054	112	82	54.1237	28.8058	110	7	12.0515	14.8705	85	3	102.6289	75.5369	253	21	37.1546	11.9568	79	24	87.6804	6.2208	112	82	0.5539
WK_Scan1.qptiff - resolution #1	724e62c0-fb9f-4a29-801b-610e53888226	Cell			Annotation	Polygon	2189.1	2092.8	16	18.0147	0.6196	6.596	4.2689	0.7934	39.7887	2825	11.494	67	18	49	9.1268	648	9.6598	52	2	50	136.9296	9722	74.6357	249	17	232	35.8451	2545	10.2409	62	18	44	86.493	6141	4.9681	101	79	22	103.25	40.577	0.788	15.1216	9.7975	0.7794	19.4771	14.3146	67	3	5.5157	6.2777	52	2	47.6169	67.4225	249	5	34.2747	18.1175	99	17	84.2675	6.5156	104	77	15.2849	10.8322	45	3	4.7703	5.0267	50	2	29.1831	48.5588	249	5	33.9506	19.3435	99	17	83.8081	6.7057	104	77	0.1584
WK_Scan1.qptiff - resolution #1	d5a65c37-1549-4049-96e2-e2bfd84e0a3c	Cell			Annotation	Polygon	2175.9	2093.8	11.25	12.2748	0.9383	4.461	3.229	0.7128	114.3958	5491	30.495	196	61	135	4.6042	221	1.4981	9	3	6	25.1042	1205	7.4326	62	18	44	29.2292	1403	4.3723	40	24	16	82.4792	3959	1.5844	87	80	7	26.25	21.9206	0.6865	7.8089	5.9439	0.4085	73.1028	45.2194	196	7	6.3178	5.711	39	3	27.1776	16.6438	130	10	35.0654	7.8082	57	24	84.1869	2.6922	92	80	39.5085	20.5983	86	7	7.7119	7.3062	39	4	28.8644	21.3319	130	10	39.8136	6.694	57	26	85.5763	2.6143	92	80	0.4091
WK_Scan1.qptiff - resolution #1	429bbf4a-0f2d-4dea-8f84-46e95709d64e	Cell		4 EGM	Annotation	Polygon	2163.8	2095.6	30.25	23.5357	0.6862	9.3593	5.1214	0.8604	68.619	8646	25.035	141	33	108	4.8492	611	2.0671	13	3	10	52.5952	6627	63.0064	253	11	242	34.3651	4330	10.8765	73	24	49	85.0397	10715	4.3219	100	79	21	107.5	40.9772	0.8045	16.3999	9.322	0.8397	33.2656	30.2856	141	6	13.97	16.5445	124	3	42.7575	53.3199	253	7	62.1247	29.7721	110	23	93.4342	9.347	113	79	18.7557	17.6917	134	6	17.7134	18.3404	124	3	38.7199	48.3302	253	7	73.5179	27.4863	110	23	96.8795	8.6479	113	80	0.2844
