"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"928","TAL A","TAL A","Col4a4","ITGAV_ITGB8",0.0356946177901938,0,"COL4A4_ITGAV_ITGB8","Col4a4  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"929","TAL B","TAL A","Col4a4","ITGAV_ITGB8",0.0351440696066623,0,"COL4A4_ITGAV_ITGB8","Col4a4  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"930","MD","TAL A","Col4a4","ITGAV_ITGB8",0.0384420614417325,0,"COL4A4_ITGAV_ITGB8","Col4a4  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"931","Pericyte","TAL B","Col4a4","ITGAV_ITGB8",0.00927008500278669,0,"COL4A4_ITGAV_ITGB8","Col4a4  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"932","Efferent VSMC","TAL B","Col4a4","ITGAV_ITGB8",0.0094935938180474,0,"COL4A4_ITGAV_ITGB8","Col4a4  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"933","EG Mesangial Cell","TAL B","Col4a4","ITGAV_ITGB8",0.0103281527183466,0,"COL4A4_ITGAV_ITGB8","Col4a4  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"934","TAL A","TAL B","Col4a4","ITGAV_ITGB8",0.0514458697202944,0,"COL4A4_ITGAV_ITGB8","Col4a4  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"935","TAL B","TAL B","Col4a4","ITGAV_ITGB8",0.0506651411556325,0,"COL4A4_ITGAV_ITGB8","Col4a4  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"936","MD","TAL B","Col4a4","ITGAV_ITGB8",0.0553361278629148,0,"COL4A4_ITGAV_ITGB8","Col4a4  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"937","Pericyte","TAL A","Col4a5","ITGAV_ITGB8",0.00721366807490295,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"938","Efferent VSMC","TAL A","Col4a5","ITGAV_ITGB8",0.00779871997610715,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"939","Granular Cell","TAL A","Col4a5","ITGAV_ITGB8",0.00722187025942086,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"940","Afferent VSMC","TAL A","Col4a5","ITGAV_ITGB8",0.00718488252816588,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"941","TAL A","TAL A","Col4a5","ITGAV_ITGB8",0.0152049678124446,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"942","TAL B","TAL A","Col4a5","ITGAV_ITGB8",0.0154268573348778,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"943","MD","TAL A","Col4a5","ITGAV_ITGB8",0.00710886596235856,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"944","Pericyte","TAL B","Col4a5","ITGAV_ITGB8",0.0105341962293023,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"945","Efferent VSMC","TAL B","Col4a5","ITGAV_ITGB8",0.0113854652956894,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"946","Granular Cell","TAL B","Col4a5","ITGAV_ITGB8",0.010546133859807,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"947","Afferent VSMC","TAL B","Col4a5","ITGAV_ITGB8",0.0104923004254133,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"948","TAL A","TAL B","Col4a5","ITGAV_ITGB8",0.0221220095917419,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"949","TAL B","TAL B","Col4a5","ITGAV_ITGB8",0.0224425406930568,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"950","MD","TAL B","Col4a5","ITGAV_ITGB8",0.0103816570555041,0,"COL4A5_ITGAV_ITGB8","Col4a5  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"951","Pericyte","TAL A","Col4a6","ITGAV_ITGB8",0.00626707415319395,0,"COL4A6_ITGAV_ITGB8","Col4a6  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"952","Efferent VSMC","TAL A","Col4a6","ITGAV_ITGB8",0.00802310961461739,0,"COL4A6_ITGAV_ITGB8","Col4a6  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"953","Afferent VSMC","TAL A","Col4a6","ITGAV_ITGB8",0.00673026580906764,0,"COL4A6_ITGAV_ITGB8","Col4a6  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"954","Pericyte","TAL B","Col4a6","ITGAV_ITGB8",0.00915589351565606,0,"COL4A6_ITGAV_ITGB8","Col4a6  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"955","Efferent VSMC","TAL B","Col4a6","ITGAV_ITGB8",0.0117118368465551,0,"COL4A6_ITGAV_ITGB8","Col4a6  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"956","Afferent VSMC","TAL B","Col4a6","ITGAV_ITGB8",0.00983048208383622,0,"COL4A6_ITGAV_ITGB8","Col4a6  - (Itgav+Itgb8)","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"957","Pericyte","TAL A","Col1a2","Sdc4",0.00678349000417958,0,"COL1A2_SDC4","Col1a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"958","EG Mesangial Cell","TAL A","Col1a2","Sdc4",0.0051623874786181,0,"COL1A2_SDC4","Col1a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"959","Pericyte","TAL B","Col1a2","Sdc4",0.00723836898458513,0,"COL1A2_SDC4","Col1a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"960","EG Mesangial Cell","TAL B","Col1a2","Sdc4",0.0055091635164126,0,"COL1A2_SDC4","Col1a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"961","Pericyte","MD","Col1a2","Sdc4",0.00596883761436315,0,"COL1A2_SDC4","Col1a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"962","EG Mesangial Cell","MD","Col1a2","Sdc4",0.00454152860522329,0,"COL1A2_SDC4","Col1a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"963","Pericyte","TAL A","Col4a1","Sdc4",0.00662701296254977,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"964","Efferent VSMC","TAL A","Col4a1","Sdc4",0.00544021063489766,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"965","EG Mesangial Cell","TAL A","Col4a1","Sdc4",0.00617074975322194,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"966","Afferent VSMC","TAL A","Col4a1","Sdc4",0.00656365563869204,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"967","IG Mesangial Cell","TAL A","Col4a1","Sdc4",0.00678283331792004,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"968","Pericyte","TAL B","Col4a1","Sdc4",0.00707147380343759,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"969","Efferent VSMC","TAL B","Col4a1","Sdc4",0.00580554014074979,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"970","EG Mesangial Cell","TAL B","Col4a1","Sdc4",0.00658481275411107,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"971","Afferent VSMC","TAL B","Col4a1","Sdc4",0.00700389718724569,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"972","IG Mesangial Cell","TAL B","Col4a1","Sdc4",0.00723766858395055,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"973","Pericyte","MD","Col4a1","Sdc4",0.00583104210843296,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"974","Efferent VSMC","MD","Col4a1","Sdc4",0.00478609987191602,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"975","EG Mesangial Cell","MD","Col4a1","Sdc4",0.00542928117642299,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"976","Afferent VSMC","MD","Col4a1","Sdc4",0.00577525039388288,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"977","IG Mesangial Cell","MD","Col4a1","Sdc4",0.00596825931789677,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"978","Pericyte","TAL A","Col4a2","Sdc4",0.00651597602256801,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"979","Efferent VSMC","TAL A","Col4a2","Sdc4",0.00503734299367989,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"980","EG Mesangial Cell","TAL A","Col4a2","Sdc4",0.00488278351711261,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"981","Afferent VSMC","TAL A","Col4a2","Sdc4",0.00675950481868748,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"982","IG Mesangial Cell","TAL A","Col4a2","Sdc4",0.00618219696272347,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"983","Pericyte","TAL B","Col4a2","Sdc4",0.00695304195729602,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"984","Efferent VSMC","TAL B","Col4a2","Sdc4",0.00537576473506469,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"985","EG Mesangial Cell","TAL B","Col4a2","Sdc4",0.00521087593493098,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"986","Afferent VSMC","TAL B","Col4a2","Sdc4",0.00721278710990088,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"987","IG Mesangial Cell","TAL B","Col4a2","Sdc4",0.00659702298317273,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"988","Pericyte","MD","Col4a2","Sdc4",0.00573326484813558,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"989","Efferent VSMC","MD","Col4a2","Sdc4",0.00443145571184675,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"990","EG Mesangial Cell","MD","Col4a2","Sdc4",0.00429540625906762,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"991","Afferent VSMC","MD","Col4a2","Sdc4",0.00594771564220495,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"992","IG Mesangial Cell","MD","Col4a2","Sdc4",0.00543936043358405,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"993","Pericyte","TAL A","Col4a3","Sdc4",0.00595874919904974,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"994","Efferent VSMC","TAL A","Col4a3","Sdc4",0.00629985465400931,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"995","EG Mesangial Cell","TAL A","Col4a3","Sdc4",0.00757659584660442,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"996","Granular Cell","TAL A","Col4a3","Sdc4",0.00542627506948276,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"997","TAL A","TAL A","Col4a3","Sdc4",0.0353589248149171,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"998","TAL B","TAL A","Col4a3","Sdc4",0.0347101174136058,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"999","MD","TAL A","Col4a3","Sdc4",0.044831217059062,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1000","Pericyte","TAL B","Col4a3","Sdc4",0.00635867778376954,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1001","Efferent VSMC","TAL B","Col4a3","Sdc4",0.00672252211363953,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1002","EG Mesangial Cell","TAL B","Col4a3","Sdc4",0.00808422506830938,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1003","Granular Cell","TAL B","Col4a3","Sdc4",0.00579067420120761,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1004","TAL A","TAL B","Col4a3","Sdc4",0.0376573294521834,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1005","TAL B","TAL B","Col4a3","Sdc4",0.0369679644317962,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1006","MD","TAL B","Col4a3","Sdc4",0.0477148848112894,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1007","Pericyte","MD","Col4a3","Sdc4",0.00524261993140603,0.03,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1008","Efferent VSMC","MD","Col4a3","Sdc4",0.00554295953682216,0.03,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1009","EG Mesangial Cell","MD","Col4a3","Sdc4",0.00666733605778969,0.03,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1010","Granular Cell","MD","Col4a3","Sdc4",0.00477383182463683,0.03,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1011","TAL A","MD","Col4a3","Sdc4",0.0312204227856815,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1012","TAL B","MD","Col4a3","Sdc4",0.030645141081747,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1013","MD","MD","Col4a3","Sdc4",0.0396295992101709,0,"COL4A3_SDC4","Col4a3  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1014","Pericyte","TAL A","Col4a4","Sdc4",0.00627398512206639,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1015","Efferent VSMC","TAL A","Col4a4","Sdc4",0.00642572421187879,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1016","EG Mesangial Cell","TAL A","Col4a4","Sdc4",0.00699249798013426,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1017","TAL A","TAL A","Col4a4","Sdc4",0.0353042621454534,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1018","TAL B","TAL A","Col4a4","Sdc4",0.0347595177199075,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1019","MD","TAL A","Col4a4","Sdc4",0.0380228445289681,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1020","Pericyte","TAL B","Col4a4","Sdc4",0.00669492864644787,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1021","Efferent VSMC","TAL B","Col4a4","Sdc4",0.00685677819298764,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1022","EG Mesangial Cell","TAL B","Col4a4","Sdc4",0.00746128707474791,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1023","TAL A","TAL B","Col4a4","Sdc4",0.037599252088241,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1024","TAL B","TAL B","Col4a4","Sdc4",0.0370204549222768,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1025","MD","TAL B","Col4a4","Sdc4",0.0404871418129508,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1026","Pericyte","MD","Col4a4","Sdc4",0.00552018083001737,0.03,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1027","Efferent VSMC","MD","Col4a4","Sdc4",0.00565379255702736,0.03,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1028","EG Mesangial Cell","MD","Col4a4","Sdc4",0.00615290060706249,0.03,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1029","TAL A","MD","Col4a4","Sdc4",0.0311719512354148,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1030","TAL B","MD","Col4a4","Sdc4",0.0306889399435046,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1031","MD","MD","Col4a4","Sdc4",0.0335834051546461,0,"COL4A4_SDC4","Col4a4  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1032","Pericyte","TAL A","Col4a5","Sdc4",0.00713247577778762,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1033","Efferent VSMC","TAL A","Col4a5","Sdc4",0.00771099386561647,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1034","Granular Cell","TAL A","Col4a5","Sdc4",0.00714058630791561,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1035","Afferent VSMC","TAL A","Col4a5","Sdc4",0.00710401190384628,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1036","TAL A","TAL A","Col4a5","Sdc4",0.0150351928720652,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1037","TAL B","TAL A","Col4a5","Sdc4",0.0152546432084157,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1038","MD","TAL A","Col4a5","Sdc4",0.00702884489744828,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1039","Pericyte","TAL B","Col4a5","Sdc4",0.00761057730151395,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1040","Efferent VSMC","TAL B","Col4a5","Sdc4",0.00822755305511217,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1041","Granular Cell","TAL B","Col4a5","Sdc4",0.00761922732170719,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1042","Afferent VSMC","TAL B","Col4a5","Sdc4",0.00758022001432698,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1043","TAL A","TAL B","Col4a5","Sdc4",0.0160344714636005,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1044","TAL B","TAL B","Col4a5","Sdc4",0.0162682661497059,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1045","MD","TAL B","Col4a5","Sdc4",0.00750005234741045,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1046","Pericyte","MD","Col4a5","Sdc4",0.00627617733596987,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1047","Efferent VSMC","MD","Col4a5","Sdc4",0.0067857153853901,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1048","Granular Cell","MD","Col4a5","Sdc4",0.00628332030824434,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1049","Afferent VSMC","MD","Col4a5","Sdc4",0.00625110921341712,0.01,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1050","TAL A","MD","Col4a5","Sdc4",0.013242778307896,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1051","TAL B","MD","Col4a5","Sdc4",0.0134364238446299,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1052","MD","MD","Col4a5","Sdc4",0.00618491049006202,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1053","Pericyte","TAL A","Col4a6","Sdc4",0.00619646959550147,0,"COL4A6_SDC4","Col4a6  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1054","Efferent VSMC","TAL A","Col4a6","Sdc4",0.00793287957457247,0,"COL4A6_SDC4","Col4a6  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1055","Afferent VSMC","TAL A","Col4a6","Sdc4",0.00665447790035768,0,"COL4A6_SDC4","Col4a6  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1056","Pericyte","TAL B","Col4a6","Sdc4",0.00661224693909656,0,"COL4A6_SDC4","Col4a6  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1057","Efferent VSMC","TAL B","Col4a6","Sdc4",0.00846417608921131,0,"COL4A6_SDC4","Col4a6  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1058","Afferent VSMC","TAL B","Col4a6","Sdc4",0.00710076759407216,0,"COL4A6_SDC4","Col4a6  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1059","Pericyte","MD","Col4a6","Sdc4",0.00545192751235232,0,"COL4A6_SDC4","Col4a6  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1060","Efferent VSMC","MD","Col4a6","Sdc4",0.00698116330149516,0,"COL4A6_SDC4","Col4a6  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1061","Afferent VSMC","MD","Col4a6","Sdc4",0.00585522767537464,0,"COL4A6_SDC4","Col4a6  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512"
"1062","Pericyte","TAL A","Tnxb","Sdc4",0.0057602384645967,0,"TNXB_SDC4","Tnxb  - Sdc4","TENASCIN","ECM-Receptor","KEGG: mmu04512"
"1063","Pericyte","TAL B","Tnxb","Sdc4",0.00614692615195245,0,"TNXB_SDC4","Tnxb  - Sdc4","TENASCIN","ECM-Receptor","KEGG: mmu04512"
"1064","Pericyte","MD","Tnxb","Sdc4",0.00506784481360437,0,"TNXB_SDC4","Tnxb  - Sdc4","TENASCIN","ECM-Receptor","KEGG: mmu04512"
"1065","Pericyte","TAL A","Lama2","Sv2a",0.0286796583541778,0,"LAMA2_SV2A","Lama2  - Sv2a","LAMININ","ECM-Receptor","KEGG: mmu04512"
"1066","Efferent VSMC","TAL A","Lama2","Sv2a",0.005577572278652,0,"LAMA2_SV2A","Lama2  - Sv2a","LAMININ","ECM-Receptor","KEGG: mmu04512"
"1067","EG Mesangial Cell","TAL A","Lama2","Sv2a",0.00507238239646181,0,"LAMA2_SV2A","Lama2  - Sv2a","LAMININ","ECM-Receptor","KEGG: mmu04512"
"1068","Pericyte","TAL B","Lama2","Sv2a",0.0324629044402443,0,"LAMA2_SV2A","Lama2  - Sv2a","LAMININ","ECM-Receptor","KEGG: mmu04512"
"1069","Efferent VSMC","TAL B","Lama2","Sv2a",0.00633320190761128,0,"LAMA2_SV2A","Lama2  - Sv2a","LAMININ","ECM-Receptor","KEGG: mmu04512"
"1070","EG Mesangial Cell","TAL B","Lama2","Sv2a",0.00575996713022045,0,"LAMA2_SV2A","Lama2  - Sv2a","LAMININ","ECM-Receptor","KEGG: mmu04512"
"1071","Pericyte","TAL A","Lama4","Sv2a",0.00491098763813072,0,"LAMA4_SV2A","Lama4  - Sv2a","LAMININ","ECM-Receptor","KEGG: mmu04512"
"1072","Efferent VSMC","TAL A","Lama4","Sv2a",0.00468189781008292,0,"LAMA4_SV2A","Lama4  - Sv2a","LAMININ","ECM-Receptor","KEGG: mmu04512"
